danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.793,0.725,6,-4.283,1,0.0653,0.104,0.00393,0.0611,0.902,130.96,audio_features,1SNbKSraeBuFBuHeSpHLis,spotify:track:1SNbKSraeBuFBuHeSpHLis,https://api.spotify.com/v1/tracks/1SNbKSraeBuFBuHeSpHLis,https://api.spotify.com/v1/audio-analysis/1SNbKSraeBuFBuHeSpHLis,168779,4
0.727,0.839,1,-3.538,1,0.0321,0.132,0.34,0.124,0.913,121.042,audio_features,6vkj9UHlADo13y5eHSwdec,spotify:track:6vkj9UHlADo13y5eHSwdec,https://api.spotify.com/v1/tracks/6vkj9UHlADo13y5eHSwdec,https://api.spotify.com/v1/audio-analysis/6vkj9UHlADo13y5eHSwdec,174669,4
0.674,0.951,8,-4.49,1,0.212,0.0484,1.59e-05,0.103,0.623,159.968,audio_features,2s9VquhagkuzZiVfAVAHP4,spotify:track:2s9VquhagkuzZiVfAVAHP4,https://api.spotify.com/v1/tracks/2s9VquhagkuzZiVfAVAHP4,https://api.spotify.com/v1/audio-analysis/2s9VquhagkuzZiVfAVAHP4,104841,4
0.581,0.616,11,-5.077,0,0.241,0.14,0,0.464,0.877,71.478,audio_features,3eV84rYXAhWk9xqj5Jzcxy,spotify:track:3eV84rYXAhWk9xqj5Jzcxy,https://api.spotify.com/v1/tracks/3eV84rYXAhWk9xqj5Jzcxy,https://api.spotify.com/v1/audio-analysis/3eV84rYXAhWk9xqj5Jzcxy,80597,4
0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,audio_features,3xkHsmpQCBMytMJNiDf3Ii,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii,https://api.spotify.com/v1/audio-analysis/3xkHsmpQCBMytMJNiDf3Ii,180304,3
0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,audio_features,51eSHglvG1RJXtL3qI5trr,spotify:track:51eSHglvG1RJXtL3qI5trr,https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr,https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr,161831,4
0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,audio_features,315aBOUD3xtj7sUMXtRgMV,spotify:track:315aBOUD3xtj7sUMXtRgMV,https://api.spotify.com/v1/tracks/315aBOUD3xtj7sUMXtRgMV,https://api.spotify.com/v1/audio-analysis/315aBOUD3xtj7sUMXtRgMV,216410,3
0.711,0.48,10,-5.251,1,0.0365,0.104,1.55e-05,0.0894,0.352,107.948,audio_features,3h76tbaYIamSeJL81X7ZwI,spotify:track:3h76tbaYIamSeJL81X7ZwI,https://api.spotify.com/v1/tracks/3h76tbaYIamSeJL81X7ZwI,https://api.spotify.com/v1/audio-analysis/3h76tbaYIamSeJL81X7ZwI,186360,4
0.391,0.335,0,-10.064,1,0.0763,0.389,0,0.102,0.116,174.185,audio_features,6HuHyXviAdpmnQu73JHfBz,spotify:track:6HuHyXviAdpmnQu73JHfBz,https://api.spotify.com/v1/tracks/6HuHyXviAdpmnQu73JHfBz,https://api.spotify.com/v1/audio-analysis/6HuHyXviAdpmnQu73JHfBz,193733,3
0.609,0.343,5,-7.93,1,0.0285,0.709,0,0.102,0.262,81.923,audio_features,3PsHulD1zewglcTPcEPnlk,spotify:track:3PsHulD1zewglcTPcEPnlk,https://api.spotify.com/v1/tracks/3PsHulD1zewglcTPcEPnlk,https://api.spotify.com/v1/audio-analysis/3PsHulD1zewglcTPcEPnlk,196261,4
0.269,0.373,8,-7.113,0,0.0371,0.15,0,0.129,0.321,202.899,audio_features,523f4oSjrZx83XDtRLnsIw,spotify:track:523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/tracks/523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/audio-analysis/523f4oSjrZx83XDtRLnsIw,187941,3
0.667,0.593,7,-6.016,0,0.0432,0.369,0,0.112,0.458,95.947,audio_features,33vZRjxJScapmRShRJq8I0,spotify:track:33vZRjxJScapmRShRJq8I0,https://api.spotify.com/v1/tracks/33vZRjxJScapmRShRJq8I0,https://api.spotify.com/v1/audio-analysis/33vZRjxJScapmRShRJq8I0,172515,4
0.538,0.826,2,-2.945,1,0.255,0.0331,0,0.0637,0.62,170.066,audio_features,5ZzaQW3InamKZ0KdJVQ1GO,spotify:track:5ZzaQW3InamKZ0KdJVQ1GO,https://api.spotify.com/v1/tracks/5ZzaQW3InamKZ0KdJVQ1GO,https://api.spotify.com/v1/audio-analysis/5ZzaQW3InamKZ0KdJVQ1GO,169839,4
0.68,0.82,9,-4.575,1,0.0427,0.00819,0,0.0754,0.608,135.031,audio_features,1j2iMeSWdsEP5ITCrZqbIL,spotify:track:1j2iMeSWdsEP5ITCrZqbIL,https://api.spotify.com/v1/tracks/1j2iMeSWdsEP5ITCrZqbIL,https://api.spotify.com/v1/audio-analysis/1j2iMeSWdsEP5ITCrZqbIL,224862,4
0.793,0.761,5,-5.482,0,0.11,0.067,0.0045,0.26,0.635,125.045,audio_features,6CvTEtGagmzQvkUzzyKR9k,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4
0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,audio_features,7BqHUALzNBTanL6OvsqmC1,spotify:track:7BqHUALzNBTanL6OvsqmC1,https://api.spotify.com/v1/tracks/7BqHUALzNBTanL6OvsqmC1,https://api.spotify.com/v1/audio-analysis/7BqHUALzNBTanL6OvsqmC1,214290,4
0.777,0.774,8,-3.079,0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,audio_features,5KbBVSj6AJZ5662fO8EYFh,spotify:track:5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/tracks/5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/audio-analysis/5KbBVSj6AJZ5662fO8EYFh,189669,4
0.634,0.761,5,-4.752,1,0.0472,0.00537,0,0.549,0.785,129.963,audio_features,4pkb8SbRGeHAvdb87v9rpf,spotify:track:4pkb8SbRGeHAvdb87v9rpf,https://api.spotify.com/v1/tracks/4pkb8SbRGeHAvdb87v9rpf,https://api.spotify.com/v1/audio-analysis/4pkb8SbRGeHAvdb87v9rpf,168454,4
0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4
0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
0.725,0.804,11,-4.614,0,0.0422,0.124,0,0.204,0.31,124.996,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,audio_features,331l3xABO0HMr1Kkyh2LZq,spotify:track:331l3xABO0HMr1Kkyh2LZq,https://api.spotify.com/v1/tracks/331l3xABO0HMr1Kkyh2LZq,https://api.spotify.com/v1/audio-analysis/331l3xABO0HMr1Kkyh2LZq,149668,4
0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,audio_features,3BKD1PwArikchz2Zrlp1qi,spotify:track:3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/tracks/3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/audio-analysis/3BKD1PwArikchz2Zrlp1qi,140018,4
0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,0lHAMNU8RGiIObScrsRgmP,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040,4
0.657,0.914,0,-4.513,0,0.0523,0.0526,6.32e-06,0.109,0.502,139.989,audio_features,1CcLA0eaauck34YEIrvAAq,spotify:track:1CcLA0eaauck34YEIrvAAq,https://api.spotify.com/v1/tracks/1CcLA0eaauck34YEIrvAAq,https://api.spotify.com/v1/audio-analysis/1CcLA0eaauck34YEIrvAAq,147433,4
0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,audio_features,4dTaAiV9xFFCxnPur9c9yL,spotify:track:4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/tracks/4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/audio-analysis/4dTaAiV9xFFCxnPur9c9yL,210093,4
0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,audio_features,0uXO2GrNiIb1xHT9LUdxZE,spotify:track:0uXO2GrNiIb1xHT9LUdxZE,https://api.spotify.com/v1/tracks/0uXO2GrNiIb1xHT9LUdxZE,https://api.spotify.com/v1/audio-analysis/0uXO2GrNiIb1xHT9LUdxZE,195853,4
0.589,0.973,8,-5.317,1,0.0426,0.0347,0.000945,0.45,0.115,126.003,audio_features,2aQpISWUBToaF84DDiTeRV,spotify:track:2aQpISWUBToaF84DDiTeRV,https://api.spotify.com/v1/tracks/2aQpISWUBToaF84DDiTeRV,https://api.spotify.com/v1/audio-analysis/2aQpISWUBToaF84DDiTeRV,169524,4
0.691,0.921,8,-1.702,0,0.0535,0.174,0,0.331,0.802,130.072,audio_features,2QD4C6RRHgRNRAyrfnoeAo,spotify:track:2QD4C6RRHgRNRAyrfnoeAo,https://api.spotify.com/v1/tracks/2QD4C6RRHgRNRAyrfnoeAo,https://api.spotify.com/v1/audio-analysis/2QD4C6RRHgRNRAyrfnoeAo,201000,4
0.495,0.69,10,-4.99,0,0.0444,0.0749,0.00289,0.0677,0.298,123.031,audio_features,6WrwKvip8DCxbcs4LXsYwT,spotify:track:6WrwKvip8DCxbcs4LXsYwT,https://api.spotify.com/v1/tracks/6WrwKvip8DCxbcs4LXsYwT,https://api.spotify.com/v1/audio-analysis/6WrwKvip8DCxbcs4LXsYwT,224671,4
